Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,is_outlier
16333.0,26626.8,22,2011-12-02 12:19:00,7,True
16353.0,9999.460000000001,38,2011-12-06 12:23:00,3,True
16393.0,5561.66,23,2011-12-07 12:51:00,1,True
16401.0,6847.45,23,2011-12-08 18:15:00,0,True
16409.0,5709.04,12,2011-11-03 16:45:00,35,True
16422.0,63387.020000000004,107,2011-11-22 14:00:00,16,True
16444.0,3656.58,17,2011-10-24 13:50:00,45,True
16446.0,168472.5,2,2011-12-09 09:15:00,0,True
16456.0,6862.91,13,2011-09-01 13:50:00,98,True
16458.0,5715.34,30,2011-12-07 09:34:00,2,True
16497.0,6695.28,23,2011-10-21 10:55:00,49,True
16523.0,11916.33,28,2011-12-08 09:06:00,1,True
16525.0,24582.64,48,2011-12-07 15:07:00,1,True
16532.0,8756.64,5,2011-11-22 11:08:00,17,True
16546.0,5606.47,5,2011-02-22 11:20:00,290,True
16549.0,13182.19,34,2011-11-29 15:06:00,9,True
16550.0,9429.23,18,2011-08-23 11:12:00,108,True
16553.0,16644.01,33,2011-06-29 15:42:00,162,True
16556.0,8012.58,17,2011-10-04 11:36:00,66,True
16558.0,13873.51,38,2011-12-09 10:20:00,0,True
16570.0,7434.31,20,2011-11-24 17:02:00,14,True
16592.0,7807.91,28,2011-12-05 13:49:00,3,True
16607.0,5706.87,25,2011-11-22 10:24:00,17,True
16609.0,5493.46,7,2011-11-24 13:32:00,14,True
16626.0,4413.1,17,2011-12-09 11:56:00,0,True
16652.0,17550.39,16,2011-10-12 09:38:00,58,True
16655.0,6548.37,13,2011-11-22 11:25:00,17,True
16656.0,16833.170000000002,30,2011-11-17 14:43:00,21,True
16670.0,8030.150000000001,20,2011-11-23 09:34:00,16,True
16672.0,8134.9400000000005,20,2011-12-07 16:29:00,1,True
16684.0,147142.77,55,2011-12-05 14:06:00,3,True
16700.0,9167.710000000001,25,2011-12-01 11:00:00,8,True
16701.0,9916.73,26,2011-12-01 11:10:00,8,True
16705.0,43515.051,42,2011-12-09 12:08:00,0,True
16709.0,9087.460000000001,14,2011-09-16 10:56:00,84,True
16710.0,6349.09,22,2011-11-20 14:50:00,18,True
16713.0,14560.69,32,2011-11-21 12:36:00,18,True
16717.0,6986.2300000000005,14,2011-11-16 12:16:00,23,True
16722.0,8989.08,22,2011-11-22 13:28:00,16,True
16729.0,7236.6,21,2011-11-01 14:29:00,37,True
16735.0,6270.56,14,2011-09-22 11:49:00,78,True
16745.0,7194.3,17,2011-09-14 11:58:00,86,True
16746.0,18064.7,42,2011-12-05 12:33:00,4,True
16754.0,67502.47,29,2010-12-02 17:38:00,371,True
16767.0,8069.45,15,2011-11-09 09:42:00,30,True
16779.0,33268.24,53,2011-12-07 14:54:00,1,True
16782.0,10438.41,38,2011-11-29 13:20:00,9,True
16814.0,12489.81,36,2011-11-25 13:27:00,13,True
16839.0,22310.49,44,2011-12-01 09:03:00,8,True
16843.0,19571.43,35,2011-10-28 09:06:00,42,True
16873.0,14617.39,12,2011-12-05 12:05:00,4,True
16883.0,2396.59,19,2011-06-05 12:51:00,186,True
16904.0,5113.57,20,2011-12-05 13:10:00,3,True
16905.0,5031.65,17,2011-12-04 14:01:00,4,True
16919.0,5125.91,24,2011-07-06 13:35:00,155,True
16923.0,13378.36,32,2011-11-27 13:00:00,11,True
16928.0,4013.7799999999997,26,2011-09-20 15:10:00,79,True
16931.0,5233.62,23,2011-12-04 13:15:00,4,True
16938.0,7043.18,9,2011-12-01 10:20:00,8,True
16940.0,6427.66,8,2011-10-18 13:15:00,51,True
16945.0,8548.16,33,2011-11-18 11:39:00,21,True
16954.0,6081.88,20,2011-12-09 09:46:00,0,True
16984.0,10754.8,9,2011-09-12 13:43:00,87,True
16985.0,10923.16,23,2011-11-22 13:33:00,16,True
16992.0,5476.5,13,2011-11-29 11:50:00,10,True
17001.0,6640.8,19,2011-12-09 09:38:00,0,True
17017.0,14110.61,29,2011-12-07 09:32:00,2,True
17044.0,11962.3,12,2011-11-14 14:28:00,24,True
17049.0,9947.48,19,2011-12-07 10:48:00,2,True
17059.0,5602.53,9,2011-11-10 12:27:00,29,True
17061.0,5232.2300000000005,11,2011-09-27 11:24:00,73,True
17068.0,9147.33,47,2011-11-27 13:14:00,11,True
17069.0,5794.28,14,2011-11-11 17:13:00,27,True
17085.0,7883.01,28,2011-08-08 14:15:00,122,True
17091.0,7811.1,19,2011-12-07 10:43:00,2,True
17092.0,5594.96,11,2011-10-20 19:51:00,49,True
17107.0,16075.42,10,2011-11-06 14:14:00,32,True
17133.0,14622.33,12,2011-11-24 12:27:00,15,True
17139.0,19584.46,25,2011-11-24 10:12:00,15,True
17146.0,5860.24,13,2011-08-26 12:44:00,105,True
17157.0,5151.9,19,2011-12-02 09:10:00,7,True
17160.0,10209.16,17,2011-11-08 14:05:00,30,True
17203.0,5575.88,10,2011-11-04 12:27:00,35,True
17204.0,5504.6900000000005,9,2011-06-17 14:46:00,174,True
17218.0,4190.68,18,2011-12-05 13:52:00,3,True
17220.0,4475.85,21,2011-11-15 13:47:00,23,True
17230.0,9924.95,18,2011-03-20 16:12:00,263,True
17231.0,7197.04,25,2011-11-27 15:18:00,11,True
17238.0,7782.6,32,2011-12-07 11:35:00,2,True
17243.0,20870.96,69,2011-12-08 13:26:00,0,True
17287.0,4111.96,21,2011-11-13 13:27:00,25,True
17293.0,3774.23,17,2011-12-01 14:37:00,7,True
17306.0,9782.35,21,2011-11-29 12:14:00,10,True
17314.0,4904.43,17,2011-11-15 09:41:00,24,True
17315.0,9610.52,41,2011-12-08 12:15:00,1,True
17338.0,12133.78,17,2011-11-22 14:23:00,16,True
17340.0,22404.82,18,2011-11-10 10:45:00,29,True
17346.0,5315.8,26,2011-12-06 12:18:00,3,True
17364.0,11711.95,27,2011-12-09 09:00:00,0,True
17365.0,8219.94,15,2011-11-27 12:13:00,12,True
17372.0,4346.71,27,2011-10-30 11:37:00,40,True
17377.0,18314.37,78,2011-11-16 11:17:00,23,True
17381.0,40002.37,38,2011-12-01 11:59:00,8,True
17389.0,57224.68,61,2011-12-09 09:38:00,0,True
17396.0,8789.1,13,2011-10-31 14:12:00,38,True
17402.0,5061.18,22,2011-12-05 10:15:00,4,True
17404.0,47638.12,21,2011-12-05 16:26:00,3,True
17409.0,7793.51,10,2011-06-08 10:36:00,184,True
17416.0,17298.45,22,2011-11-10 12:47:00,29,True
17419.0,6500.52,18,2011-11-28 13:47:00,10,True
17426.0,8077.77,13,2011-12-01 18:07:00,7,True
17428.0,31819.760000000002,45,2011-12-09 09:45:00,0,True
17448.0,14481.97,41,2010-06-28 13:58:00,528,True
17450.0,246973.09,51,2011-12-01 13:29:00,7,True
17457.0,5984.8099999999995,14,2011-08-05 12:48:00,126,True
17469.0,5051.25,17,2011-11-23 13:15:00,15,True
17491.0,5981.07,17,2011-12-08 16:18:00,0,True
17504.0,9565.12,18,2011-05-17 12:59:00,205,True
17509.0,6115.14,8,2011-10-13 10:26:00,57,True
17511.0,175603.55,60,2011-12-07 10:12:00,2,True
17512.0,5467.820000000001,18,2011-11-11 12:11:00,28,True
17567.0,5356.03,9,2011-12-02 15:48:00,6,True
17576.0,9050.46,41,2011-12-01 17:56:00,7,True
17581.0,18757.75,43,2011-12-09 12:21:00,0,True
17584.0,5309.42,6,2011-12-02 17:12:00,6,True
17589.0,14018.2,18,2011-10-10 16:58:00,59,True
17593.0,8095.8,11,2011-12-06 10:30:00,3,True
17602.0,7451.13,14,2011-12-07 13:53:00,1,True
17611.0,8321.98,28,2011-12-02 13:29:00,6,True
17612.0,5394.86,18,2011-10-17 14:59:00,52,True
17625.0,6067.8,8,2011-11-21 13:36:00,17,True
17644.0,6028.6,20,2011-12-08 13:43:00,0,True
17651.0,5703.52,16,2011-11-28 10:29:00,11,True
17663.0,5175.83,17,2011-11-14 08:56:00,25,True
17669.0,6142.35,10,2011-10-28 08:53:00,42,True
17672.0,5663.74,6,2011-10-20 14:18:00,49,True
17675.0,38259.6,70,2011-12-08 18:03:00,0,True
17677.0,36692.91,54,2011-12-08 09:56:00,1,True
17685.0,5943.17,12,2011-11-23 11:36:00,16,True
17686.0,8296.81,9,2011-12-02 15:39:00,6,True
17690.0,7448.1,20,2011-11-09 15:17:00,29,True
17696.0,7679.59,27,2011-11-01 13:43:00,37,True
17700.0,6679.97,14,2011-11-23 11:51:00,16,True
17706.0,20749.98,31,2011-12-05 13:34:00,3,True
17716.0,15956.97,24,2011-11-17 12:00:00,22,True
17719.0,5396.04,15,2011-11-02 10:36:00,37,True
17730.0,7773.8,20,2011-12-06 15:43:00,2,True
17735.0,17244.93,26,2011-12-07 16:47:00,1,True
17739.0,7730.59,18,2011-11-28 09:12:00,11,True
17757.0,9418.5,56,2011-12-08 15:31:00,0,True
17769.0,7103.08,17,2011-11-27 11:18:00,12,True
17790.0,2783.61,20,2011-11-13 11:30:00,26,True
17799.0,6341.89,20,2011-11-17 15:16:00,21,True
17809.0,11337.39,20,2011-11-23 12:59:00,15,True
17811.0,9603.1,47,2011-12-05 13:46:00,3,True
17819.0,6612.5199999999995,12,2011-09-29 10:52:00,71,True
17838.0,6722.900000000001,13,2011-11-13 11:20:00,26,True
17841.0,70846.97,211,2011-12-08 12:07:00,1,True
17848.0,3619.75,30,2011-09-19 16:49:00,80,True
17850.0,56600.08,155,2010-12-02 15:27:00,371,True
17857.0,27104.74,23,2011-12-05 13:13:00,3,True
17858.0,12797.65,30,2011-12-04 11:56:00,5,True
17861.0,5127.69,18,2011-12-06 16:21:00,2,True
17863.0,5745.2,12,2011-10-11 13:45:00,58,True
17865.0,26372.29,46,2011-11-09 12:08:00,30,True
17873.0,6386.5,18,2011-09-20 16:41:00,79,True
17884.0,3067.89,20,2011-12-06 11:33:00,3,True
17888.0,1820.44,25,2011-11-18 13:45:00,20,True
17894.0,2452.96,18,2011-09-29 09:23:00,71,True
17920.0,24492.66,54,2011-12-05 14:29:00,3,True
17940.0,28475.98,14,2011-10-21 13:27:00,48,True
17949.0,109147.48,116,2011-12-08 18:46:00,0,True
17954.0,3963.5,19,2011-12-04 14:15:00,4,True
17961.0,2995.54,100,2011-11-18 16:55:00,20,True
17965.0,7237.2300000000005,29,2011-11-02 09:31:00,37,True
17969.0,2369.94,20,2011-06-26 13:00:00,165,True
17975.0,7025.53,24,2011-11-24 13:27:00,14,True
18008.0,19787.13,23,2011-09-30 15:17:00,69,True
18041.0,8752.38,38,2011-11-28 11:39:00,11,True
18044.0,3505.61,18,2011-12-05 14:26:00,3,True
18052.0,10877.18,1,2010-05-24 11:11:00,564,True
18055.0,11195.57,14,2011-12-02 14:25:00,6,True
18061.0,6488.97,28,2011-11-18 11:20:00,21,True
18065.0,5846.63,28,2011-12-04 10:30:00,5,True
18075.0,5783.29,20,2011-11-16 15:21:00,22,True
18077.0,4338.56,18,2011-12-01 13:32:00,7,True
18087.0,13908.72,16,2011-02-22 10:43:00,290,True
18092.0,16179.44,18,2011-12-07 13:14:00,1,True
18094.0,6391.52,13,2011-09-19 09:28:00,81,True
18102.0,608821.65,145,2011-12-09 11:50:00,0,True
18109.0,9893.96,38,2011-12-08 11:36:00,1,True
18118.0,6730.82,29,2011-11-29 11:32:00,10,True
18139.0,8438.34,6,2011-11-22 10:44:00,17,True
18144.0,5058.0,19,2011-12-02 12:46:00,7,True
18145.0,5617.79,11,2011-11-27 11:22:00,12,True
18172.0,17479.84,52,2011-11-25 11:12:00,14,True
18178.0,6103.74,11,2011-08-03 09:30:00,128,True
18198.0,5425.56,17,2011-12-05 14:49:00,3,True
18219.0,3562.89,17,2011-12-07 11:43:00,2,True
18223.0,14000.85,26,2011-12-05 09:11:00,4,True
18225.0,13054.26,26,2011-12-06 13:27:00,2,True
18226.0,11878.88,26,2011-10-26 13:36:00,43,True
18229.0,10803.710000000001,28,2011-11-28 09:48:00,11,True
18231.0,6875.07,28,2011-05-31 14:18:00,191,True
18241.0,2986.9900000000002,21,2011-11-30 12:10:00,9,True
18245.0,6324.9800000000005,20,2011-12-02 14:48:00,6,True
18251.0,26278.86,9,2011-09-13 15:03:00,86,True
18260.0,9962.11,23,2011-06-20 12:37:00,172,True
18283.0,2730.7,22,2011-12-06 12:02:00,3,True
