Customer ID,Recency,Frequency,MonetaryValue,Recency_Segment,Frequency_Segment,MonetaryValue_Segment,RFM_Score,Customer_Segment,CLV,MonetaryDensity,RF_Ratio,EngagementScore
13393.0,1.8408495309978843,-0.17675023254849095,-0.12652798475342594,1,2,2,5,Silver,-0.12652798475342594,0.7158575291758856,2.2360765879066147,0.09282715576012678
13394.0,-0.9506277725403376,0.9998867622267661,0.24942073364736497,3,3,3,9,Platinum,0.24942073364736497,0.24944898069447427,-0.47534079953700215,0.46953935603515845
13395.0,-0.07289521833502043,-0.2551926988668414,-0.12318774004988958,2,2,2,6,Gold,-0.12318774004988958,0.48272439061498573,-0.097871245655241,0.33878904994385656
13396.0,-0.8211262481493892,-0.3336351651851919,-0.1108100723046818,3,1,2,6,Gold,-0.11081007230468179,0.332129475150421,-1.2322472694370064,0.43449002708225265
13397.0,-0.6100867269196955,0.29390456536161186,0.01456071947085484,2,3,3,8,Platinum,0.014560719470854838,0.04954233852386655,-0.47150828836374997,0.41554762637185605
13398.0,-0.039320749048478244,-0.3336351651851919,-0.15810281532430864,2,1,2,5,Silver,-0.15810281532430864,0.4738793503273255,-0.0590078392408057,0.33326902147953613
13399.0,1.2652872003714468,-0.2551926988668414,-0.18514660874814332,1,2,1,4,Silver,-0.18514660874814332,0.7255168724272637,1.698811489154878,0.16568604763475
13400.0,1.836053178242664,-0.4120776315035424,-0.18272051465535338,1,1,1,3,Bronze,-0.18272051465535338,0.4434128442950504,3.122951730750021,0.09026763155520719
13402.0,-0.35108367813779856,-0.17675023254849095,-0.09888571370128237,2,2,2,6,Gold,-0.09888571370128237,0.5594658195097613,-0.4264607073314212,0.3757752852725862
13403.0,-0.8738861284568126,-0.2551926988668414,-0.18828964343228272,3,2,1,6,Gold,-0.18828964343228272,0.7378331914210897,-1.173304997315778,0.44158159747521286
13404.0,-0.9554241252955579,-0.3336351651851919,-0.18671538706216584,3,1,1,5,Silver,-0.18671538706216584,0.5596394101878475,-1.4337853310658015,0.4512025148262588
13405.0,0.018235484014165505,-0.0983077662301405,-0.12191546152197434,2,2,2,6,Gold,-0.12191546152197436,1.240140694851796,0.020223623239966574,0.3288625836953345
13406.0,1.087822148428295,-0.3336351651851919,-0.1650476209379343,1,1,2,4,Silver,-0.1650476209379343,0.4946949187634967,1.6324723208580112,0.18782894029207187
13407.0,1.8168677672217826,-0.2551926988668414,-0.050297410415339264,1,2,3,6,Gold,-0.050297410415339264,0.19709580500805887,2.4393796414959663,0.09562405393122263
13408.0,-0.9506277725403376,7.824381331923257,3.3384802680404255,3,3,3,9,Platinum,3.3384802680404255,0.4266765800919645,-0.1077274130370282,0.5734333986161614
13410.0,-0.8451080119254907,0.21546209904326138,-0.0532240618837514,3,3,3,9,Platinum,-0.0532240618837514,-0.24702285051564846,-0.6952977082466897,0.4444082564470684
13411.0,-0.4470107332422048,-0.4120776315035424,-0.18938183086609586,2,1,1,4,Silver,-0.18938183086609586,0.4595780415818757,-0.7603227180918158,0.3846946075503545
13412.0,2.013518230185815,-0.4120776315035424,-0.17063318388314672,1,1,2,4,Silver,-0.17063318388314672,0.41408018984325745,3.4248028958910877,0.06747446161016168
13413.0,2.1094452852902217,-0.01986529991179002,-0.174598611738452,1,3,1,5,Silver,-0.174598611738452,8.789125385156055,2.1521993712704757,0.05961393137190554
13414.0,-0.31750920885125633,-0.01986529991179002,-0.033216831513122914,2,3,3,8,Platinum,-0.033216831513122914,1.6721031980699563,-0.323944462758722,0.37379011993200884
13415.0,1.3084543751684294,-0.17675023254849095,-0.14917837718958343,1,2,2,5,Silver,-0.14917837718958343,0.8440066812848845,1.5893771573345752,0.16131603396852118
13416.0,-0.7491809568210844,-0.2551926988668414,-0.13958287718329904,2,2,2,6,Gold,-0.13958287718329904,0.5469704964252635,-1.0058721976560536,0.425887884078115
13417.0,-0.9362387142746766,-0.01986529991179002,-0.08968531849080374,3,3,3,9,Platinum,-0.08968531849080374,4.514672262137641,-0.9552143334894858,0.4531430890163812
13418.0,-0.9026642449881345,1.9411963580469718,0.6336995210966431,3,3,3,9,Platinum,0.6336995210966431,0.32644792396695255,-0.30690376809371755,0.477347156187289
13419.0,-0.6532539017166782,-0.4120776315035424,-0.18886757835023776,2,1,1,4,Silver,-0.18886757835023776,0.4583300910100824,-1.111122720823326,0.41130096951340916
13420.0,-0.24076756476773137,-0.3336351651851919,-0.19305897601943542,2,1,1,4,Silver,-0.1930589760194354,0.5786529603744665,-0.36131493168399853,0.3589717243289188
13421.0,-0.7683663678419658,0.1370196327249109,0.0762402073082962,3,3,3,9,Platinum,0.0762402073082962,0.5564181263086637,-0.6757722960337513,0.4346410973710668
13422.0,-0.6532539017166782,-0.4120776315035424,-0.024167082845239187,2,1,3,6,Gold,-0.024167082845239187,0.058646917468101974,-1.111122720823326,0.412624327930224
13423.0,1.0974148539387358,-0.4120776315035424,-0.18914353542599116,1,1,1,3,Bronze,-0.18914353542599116,0.4589997635539342,1.866598232595309,0.18548912567882173
13424.0,1.1981382617983622,-0.4120776315035424,-0.1647839894883932,1,1,2,4,Silver,-0.1647839894883932,0.39988579066315244,2.0379191641618606,0.17269306640963164
13425.0,-0.44221438048698447,-0.0983077662301405,0.02906113395262736,2,2,3,7,Gold,0.029061133952627355,-0.2956138163550034,-0.4904271811659538,0.3894666964756639
13426.0,-0.9554241252955579,1.2352141611818175,0.3552622554465061,3,3,3,9,Platinum,0.3552622554465061,0.2876118705655069,-0.4274418719638031,0.4737351198781235
13427.0,-0.8690897757015923,-0.01986529991179002,-0.13508196934477004,3,3,2,8,Platinum,-0.13508196934477004,6.7998957954115316,-0.8867044250380851,0.4441171385460631
13428.0,-0.9122569504985751,-0.2551926988668414,-0.16976833577724953,3,2,2,7,Gold,-0.16976833577724953,0.6652554580561648,-1.2248227818264625,0.4466796671388833
13429.0,-0.9074605977433547,-0.17675023254849095,-0.13506348090545156,3,2,2,7,Gold,-0.13506348090545156,0.7641488158630697,-1.102290742884183,0.44724875440664696
13430.0,-0.8690897757015923,-0.3336351651851919,-0.1574790016865633,3,1,2,6,Gold,-0.1574790016865633,0.47200960246247115,-1.3042251485901477,0.44030161019711317
13431.0,-0.6388648434510172,0.1370196327249109,0.023077042426550207,2,3,3,8,Platinum,0.023077042426550207,0.16842142959820294,-0.5618767038524685,0.4175102087913736
13432.0,1.77849694518002,-0.3336351651851919,-0.17411174950306568,1,1,1,3,Bronze,-0.17411174950306568,0.5218627041499686,2.668953780663244,0.0986695729805227
13433.0,1.4427522523145984,-0.17675023254849095,-0.15892589325248632,1,2,2,5,Silver,-0.15892589325248632,0.8991552144571319,1.7525085452266214,0.14391533096297232
13434.0,-0.6052903741644751,-0.0983077662301405,-0.08986540958490585,2,2,3,7,Gold,-0.08986540958490585,0.914123197291749,-0.6712826743930506,0.40954545034172757
13435.0,-0.9362387142746766,0.21546209904326138,0.1024396953365876,3,3,3,9,Platinum,0.1024396953365876,0.47544183311803406,-0.7702738859661913,0.4574134789340969
13436.0,-0.9506277725403376,-0.4120776315035424,-0.19052263604774647,3,1,1,5,Silver,-0.19052263604774647,0.4623464645547223,-1.616927375924574,0.4496443749115735
13437.0,-0.8930715394776938,0.058577166406560445,0.029364481308852563,3,3,3,9,Platinum,0.029364481308852563,0.5012956943844904,-0.8436527518435987,0.4494406306739958
13438.0,1.6633844790547327,-0.4120776315035424,-0.2008206967481326,1,1,1,3,Bronze,-0.2008206967481326,0.4873370486415404,2.8292587052073612,0.11239383209626858
13439.0,0.2628494745304014,-0.2551926988668414,-0.1364460053122658,2,2,2,6,Gold,-0.1364460053122658,0.5346783270765235,0.3529093688132476,0.2953765648185694
13440.0,1.068636737407414,0.058577166406560445,-0.11531166490022263,1,3,2,6,Gold,-0.11531166490022263,-1.968542897754578,1.009502917047608,0.19524765365719934
13441.0,-0.5189560245705095,-0.3336351651851919,-0.15464068387267274,2,1,2,5,Silver,-0.15464068387267274,0.4635023522980135,-0.7787866307722172,0.39516249060003356
13442.0,2.23894680968117,-0.2551926988668414,-0.1752539241987399,1,2,1,4,Silver,-0.1752539241987399,0.6867513254765439,3.0060752711134944,0.04017826300570684
13443.0,1.193341909043142,-0.01986529991179002,-0.11660448613849173,1,3,2,6,Gold,-0.11660448613849173,5.8697571471995325,1.2175284773977944,0.17824330423934928
13444.0,0.8336154524016186,-0.3336351651851919,-0.16075008593190843,1,1,2,4,Silver,-0.16075008593190843,0.48181397738059295,1.2509895613463633,0.22065226580932995
13445.0,2.042296346717137,-0.4120776315035424,-0.18744054473765684,1,1,1,3,Bronze,-0.18744054473765684,0.4548670697163176,3.473751733481531,0.06362747642641407
13446.0,1.102211206693956,0.3723470316799623,0.06181032279873859,1,3,3,7,Gold,0.0618103227987386,0.16600192170154177,0.8031577882634259,0.19597579199005533
13447.0,-0.8499043646807111,-0.2551926988668414,-0.1266861636231506,3,2,2,7,Gold,-0.1266861636231506,0.49643333914210047,-1.1411063819966003,0.4389832951157027
13448.0,-0.8786824812120329,0.4507894979983128,0.404138841434415,3,3,3,9,Platinum,0.404138841434415,0.8965134352706849,-0.6056581484938863,0.4551404121760146
13449.0,-0.8451080119254907,-0.4120776315035424,-0.18401812919270505,3,1,1,5,Silver,-0.18401812919270505,0.44656180079777796,-1.437448304759615,0.4360861949833878
13450.0,-0.8307189536598297,0.5292319643166633,0.0781178110346383,3,3,3,9,Platinum,0.0781178110346383,0.1476059956724324,-0.5432262554301474,0.4472431803994415
13451.0,-0.8355153064150501,0.3723470316799623,0.28832040997341957,3,3,3,9,Platinum,0.28832040997341957,0.7743325055461572,-0.6088221762626993,0.44773301716648484
13452.0,0.2820348855512827,-0.2551926988668414,-0.15403125013217514,2,2,2,6,Gold,-0.15403125013217514,0.603587997682285,0.3786682610685898,0.292760642406812
13453.0,-0.16402592068420635,-0.2551926988668414,-0.1504780459979705,2,2,2,6,Gold,-0.1504780459979705,0.5896643856432953,-0.22022598386811645,0.3503242477133392
13454.0,2.114241638045442,-0.4120776315035424,-0.18894906443464138,1,1,1,3,Bronze,-0.18894906443464138,0.45852783550814286,3.5961238274576397,0.05433550789695458
13455.0,-0.8403116591702704,-0.01986529991179002,-0.005019222524413534,3,3,3,9,Platinum,-0.005019222524413534,0.25266281136962015,-0.8573430357017705,0.4414502457025
13456.0,-0.8738861284568126,-0.01986529991179002,-0.08302742606512024,3,3,3,9,Platinum,-0.08302742606512024,4.179520391526715,-0.8915979899274709,0.4451540501314088
13457.0,2.344466570296017,-0.3336351651851919,-0.1938553484241531,1,1,1,3,Bronze,-0.1938553484241531,0.5810399162107185,3.518292754670309,0.02550946606478839
13458.0,-0.926646008764236,0.7645593632717147,0.6149145819920688,3,3,3,9,Platinum,0.6149145819920688,0.804273169006415,-0.5251430062665151,0.4666561170445606
13459.0,2.037499993961917,-0.3336351651851919,-0.12454492844726742,1,1,2,4,Silver,-0.12454492844726742,0.3732967667785735,3.0576343280902063,0.0656603877616035
13460.0,-0.8211262481493892,-0.3336351651851919,-0.19144363422861083,3,1,1,5,Silver,-0.19144363422861083,0.5738113190866605,-1.2322472694370064,0.43384214133957394
13461.0,-0.773162720597186,-0.01986529991179002,0.08085410005377142,3,3,3,9,Platinum,0.08085410005377142,-4.070117260388535,-0.7888331272503698,0.4334790414470238
13462.0,0.2532567690199608,-0.0983077662301405,-0.12499412904700498,2,2,2,6,Gold,-0.12499412904700498,1.271457320618914,0.28086830465548845,0.29852367774803723
13464.0,-0.6820320182480001,-0.01986529991179002,0.008108254148709847,2,3,3,8,Platinum,0.008108254148709847,-0.40816167813794807,-0.6958553943520402,0.42114005931044063
13465.0,1.1789528507774811,-0.3336351651851919,-0.1402457219707167,1,1,2,4,Silver,-0.1402457219707167,0.42035653493800657,1.7692302912489795,0.17627374832456025
13466.0,-0.07769157109024075,-0.0983077662301405,-0.1346149650627258,2,2,2,6,Gold,-0.1346149650627258,1.3693217761411587,-0.08616196101126684,0.34113367418159934
13467.0,-0.9074605977433547,-0.3336351651851919,-0.12979701472773564,3,1,2,6,Gold,-0.12979701472773564,0.38903877130484377,-1.3618074519126604,0.4454732853591959
13468.0,-0.9506277725403376,5.1573374770993405,0.712919744548227,3,3,3,9,Platinum,0.712919744548227,0.13823406897723456,-0.1543894217388534,0.5214348389702592
13469.0,2.171797871108086,-0.4120776315035424,-0.19836241907578828,1,1,1,3,Bronze,-0.19836241907578828,0.4813714793303045,3.6940215026385266,0.04683599403494529
13470.0,-0.4853815552839673,-0.3336351651851919,-0.19270632615836095,2,1,1,4,Silver,-0.19270632615836095,0.5775959678932371,-0.7284021153650184,0.39052603991298546
13471.0,-0.9554241252955579,-0.17675023254849095,-0.030653101260962153,3,2,3,8,Platinum,-0.030653101260962153,0.17342608730402975,-1.1605519528456278,0.4542742505373341
13472.0,1.2652872003714468,-0.3336351651851919,-0.16345076758642818,1,1,2,4,Silver,-0.16345076758642818,0.48990869261548337,1.8987904737246337,0.16495148000200627
13473.0,-0.6676429599823391,0.1370196327249109,-0.02201283728613188,2,3,3,8,Platinum,-0.02201283728613188,-0.16065462188419533,-0.5871868354483091,0.42085985342959914
13474.0,0.1717187721812155,-0.2551926988668414,-0.15855133116703443,2,2,2,6,Gold,-0.15855133116703443,0.6213004207058679,0.23055463060037212,0.3069534235862565
13475.0,-0.04411710180369855,-0.17675023254849095,-0.10596267741818448,2,2,2,6,Gold,-0.10596267741818448,0.59950516551153,-0.0535889635781733,0.3361244055938391
13476.0,-0.10167333486634231,-0.0983077662301405,-0.06284421314246039,2,2,3,7,Gold,-0.06284421314246039,0.639259903386888,-0.1127583570740752,0.3448036303427822
13477.0,-0.7779590733524063,0.3723470316799623,-0.009933038841054974,3,3,3,9,Platinum,-0.009933038841054974,-0.026676831009606557,-0.5668821773163787,0.43791269079832085
13478.0,1.2892689641475483,-0.0983077662301405,-0.0522777276934506,1,2,3,6,Gold,-0.0522777276934506,0.5317761729125995,1.4298326145688094,0.16547814320070434
13479.0,0.003846425748504569,-0.17675023254849095,-0.14570665913978242,2,2,2,6,Gold,-0.14570665913978242,0.8243647379632624,0.004672246383271686,0.3296185000188085
13480.0,1.039858620876092,-0.3336351651851919,-0.1610144021384613,1,1,2,4,Silver,-0.1610144021384613,0.48260620863836867,1.5604944417048703,0.19404791206924732
13481.0,-0.7395882513106439,0.3723470316799623,0.05831463825352475,2,3,3,8,Platinum,0.05831463825352476,0.15661367834844736,-0.5389221780188317,0.43351180462480815
13482.0,0.15253336116033425,-0.3336351651851919,-0.18099081844355902,2,1,1,4,Silver,-0.18099081844355902,0.5424812409779883,0.2289036773717589,0.30833885733078054
13483.0,-0.6436611962062376,-0.4120776315035424,-0.1943949369494476,2,1,1,4,Silver,-0.1943949369494476,0.4717434825087721,-1.0948064416265118,0.4100192445027151
13484.0,0.19570053595731707,-0.2551926988668414,-0.14985971041631954,2,2,2,6,Gold,-0.14985971041631954,0.5872413712530066,0.26275324591954985,0.3039299776725659
13485.0,0.15732971391555456,0.3723470316799623,0.0024644868574948673,2,3,3,8,Platinum,0.0024644868574948673,0.006618790128057553,0.11464280556133019,0.31737428450331234
13486.0,-0.5861049631435938,-0.2551926988668414,-0.1271470050920887,2,2,2,6,Gold,-0.1271470050920887,0.4982391959357486,-0.7869216134856449,0.4049534841744444
13487.0,-0.6820320182480001,-0.0983077662301405,-0.1460147997950902,2,2,2,6,Gold,-0.1460147997950902,1.4852824491329255,-0.7563911417940373,0.41899279759951846
13488.0,-0.8786824812120329,1.313656627500168,0.8633861960490414,3,3,3,9,Platinum,0.8633861960490414,0.657238868951644,-0.3797808502644669,0.46882825290401947
13489.0,-0.4566034387526454,-0.17675023254849095,-0.17322361965876748,2,2,1,5,Silver,-0.17322361965876748,0.9800474780775411,-0.5546353692466002,0.3887884279841678
13490.0,2.1765942238633063,-0.4120776315035424,-0.19344243994604066,1,1,1,3,Bronze,-0.19344243994604066,0.4694320321154771,3.702179642236934,0.046256869255542704
13491.0,-0.710810134779322,1.6274264927735698,0.10869358112531201,2,3,3,8,Platinum,0.10869358112531201,0.06678862707959798,-0.27053473683633866,0.44474693553677364
13492.0,-0.3079165033408157,-0.2551926988668414,-0.11705163246719393,2,2,2,6,Gold,-0.11705163246719393,0.4586793939910915,-0.413417675783183,0.36915252223518213
13493.0,0.35877652963480766,-0.3336351651851919,-0.16986077797384186,1,1,2,4,Silver,-0.16986077797384186,0.5091213268228387,0.5384085577302659,0.28182605655030196
13494.0,0.5362415815779592,-0.4120776315035424,-0.18234869159794864,1,1,1,3,Bronze,-0.18234869159794864,0.442510531165245,0.9120958995816643,0.25792653362760143
13495.0,-0.9218496560090157,0.29390456536161186,0.1640014049680002,3,3,3,9,Platinum,0.1640014049680002,0.5580090420379061,-0.7124556792574445,0.4569610463665604
13496.0,-0.9074605977433547,-0.3336351651851919,-0.15926758700137209,3,1,2,6,Gold,-0.15926758700137209,0.4773705041342598,-1.3618074519126604,0.44523649111187386
13497.0,0.39714735167657017,-0.01986529991179002,-0.11359429431464058,1,3,2,6,Gold,-0.11359429431464058,5.718226999795888,0.4051967057597571,0.28096447178241474
13498.0,2.54111703326005,-0.4120776315035424,-0.18158724180083252,1,1,1,3,Bronze,-0.18158724180083252,0.4406627002253859,4.322198251715883,-0.0006657697922564546
13499.0,-0.8738861284568126,-0.0983077662301405,-0.12463394685880078,3,2,2,7,Gold,-0.12463394685880079,1.2677934982982948,-0.9691623102965041,0.44391085188865337
13500.0,-0.8499043646807111,-0.17675023254849095,-0.10359889621346788,3,2,2,7,Gold,-0.10359889621346789,0.586131597790378,-1.0323772909304492,0.44007769228919785
13501.0,0.42112911545267173,-0.2551926988668414,-0.00644488662297086,1,2,3,6,Gold,-0.00644488662297086,0.025254980458252755,0.5654202299198208,0.27600545099816015
13502.0,-0.8786824812120329,-0.0983077662301405,-0.1505595320823741,3,2,2,7,Gold,-0.1505595320823741,1.5315120855244657,-0.9744815895090658,0.444321197906709
13503.0,-0.619679432430136,-0.0983077662301405,-0.07909212751833394,2,2,3,7,Gold,-0.07909212751833394,0.8045359034318575,-0.6872405120307357,0.411487982537971
13504.0,-0.6532539017166782,-0.4120776315035424,-0.18374080260292805,2,1,1,4,Silver,-0.18374080260292805,0.44588880481698395,-1.111122720823326,0.41134216284325026
13505.0,-0.6100867269196955,-0.17675023254849095,0.044810545223914075,2,2,3,7,Gold,0.044810545223914075,-0.25352467477869045,-0.7410712411232242,0.4103373275291738
13506.0,0.5554269925988405,-0.0983077662301405,-0.09175944747953103,1,2,3,6,Gold,-0.09175944747953103,0.9333896089625339,0.6159828950468738,0.2598153561868323
13507.0,-0.9458314197851173,-0.17675023254849095,-0.03424259751679194,3,2,3,8,Platinum,-0.03424259751679194,0.1937343845213758,-1.148899710853339,0.4530080961321496
13508.0,0.210089594222978,-0.3336351651851919,-0.18434886682940205,2,1,1,4,Silver,-0.18434886682940205,0.5525462722943937,0.31527713235552823,0.30088799748450307
13509.0,-0.9170533032537954,0.058577166406560445,-0.12870071875185174,3,3,2,8,Platinum,-0.12870071875185174,-2.1971141085690635,-0.8663074666222199,0.4512638690058967
13510.0,-0.9554241252955579,0.3723470316799623,0.10812728707655746,3,3,3,9,Platinum,0.10812728707655746,0.29039384734371787,-0.6961971740675338,0.4617515892117667
13511.0,2.2869103372333734,-0.4120776315035424,-0.18464262758746217,1,1,1,3,Bronze,-0.18464262758746217,0.4480772880434179,3.8898168530003,0.03209847545575716
13512.0,0.2916275910617233,-0.17675023254849095,-0.15515493638853087,2,2,2,6,Gold,-0.15515493638853087,0.8778202673423048,0.3542395061519416,0.2924231930249739
13513.0,-0.35108367813779856,-0.2551926988668414,-0.1475404384173696,2,2,2,6,Gold,-0.1475404384173696,0.5781530548190003,-0.471375183357703,0.374475455142018
13514.0,-0.6052903741644751,-0.17675023254849095,-0.14813549226061953,2,2,2,6,Gold,-0.14813549226061953,0.8381063499872847,-0.7352451201270795,0.40816836139753204
13515.0,-0.6100867269196955,-0.01986529991179002,-0.11732690478593553,2,3,2,7,Gold,-0.11732690478593553,5.906123003776158,-0.6224519210112538,0.4108523478076533
13516.0,-0.8594970701911516,-0.17675023254849095,-0.08860545668320292,3,2,3,8,Platinum,-0.08860545668320292,0.5013031972045313,-1.044029532922738,0.44143547668171684
13517.0,-0.6724393127375594,-0.2551926988668414,-0.05825976494849238,2,2,3,7,Gold,-0.05825976494849238,0.22829714645908464,-0.9028366286346848,0.41664280613846844
13518.0,-0.5477341411018314,-0.4120776315035424,-0.15884920046716527,2,1,2,5,Silver,-0.15884920046716527,0.3854836766741602,-0.9316436496583674,0.39793172210204086
13519.0,-0.5861049631435938,-0.3336351651851919,-0.18050327145116093,2,1,1,4,Silver,-0.18050327145116093,0.5410199232175315,-0.8795556615866148,0.40361587744407795
13520.0,-0.6772356654927798,0.3723470316799623,0.18421132341412,2,3,3,8,Platinum,0.18421132341412,0.4947302052684344,-0.49348717916031776,0.42648084215298043
13521.0,-0.9554241252955579,-0.2551926988668414,-0.1292026456414975,3,2,2,7,Gold,-0.1292026456414975,0.5062944442188565,-1.2827802894009823,0.45257351857974987
13522.0,-0.8163298953941689,-0.4120776315035424,-0.19539057364459764,3,1,1,5,Silver,-0.19539057364459764,0.4741596211657463,-1.3884994671691717,0.43228287902081663
13523.0,-0.8019408371285079,-0.01986529991179002,0.14532534222830135,3,3,3,9,Platinum,0.14532534222830135,-7.3155372873102715,-0.8181945165866844,0.4377090030045189
13524.0,-0.7635700150867454,-0.0983077662301405,-0.1574290144247023,3,2,2,7,Gold,-0.1574290144247023,1.6013893963998507,-0.8468188884075858,0.4294182457704671
13525.0,-0.8882751867224735,-0.3336351651851919,-0.16094866546532896,3,1,2,6,Gold,-0.16094866546532896,0.48240917703021713,-1.333016300251404,0.44274835770491
13526.0,2.5794878553018123,-0.3336351651851919,-0.12306653805880186,1,1,2,4,Silver,-0.12306653805880186,0.36886560800774987,3.870984362520701,-0.0042359192115759186
13527.0,-0.7971444843732876,0.4507894979983128,0.11671756378952665,3,3,3,9,Platinum,0.11671756378952665,0.258918107692836,-0.5494556484404705,0.4423138390859702
13529.0,-0.5813086103883736,-0.3336351651851919,-0.1829307350579745,2,1,1,4,Silver,-0.1829307350579745,0.5482957258310424,-0.8723578736713007,0.40297771641127694
13530.0,2.0806671687589,-0.4120776315035424,-0.17641047879166177,1,1,1,3,Bronze,-0.17641047879166177,0.42810010858389747,3.539016850268789,0.05876685024379364
13531.0,0.02303183676938582,-0.01986529991179002,-0.08495844083838235,2,3,3,8,Platinum,-0.08495844083838235,4.27672580910594,0.02349864438766733,0.3294497669777699
13532.0,-0.7971444843732876,-0.4120776315035424,-0.18960369213791747,3,1,1,5,Silver,-0.18960369213791747,0.46011643836651095,-1.3558669087755428,0.42985475021586234
13533.0,-0.08248792384546105,-0.2551926988668414,-0.18546228173058085,2,2,1,5,Silver,-0.18546228173058085,0.7267538709144432,-0.11075069178291211,0.3395259908290607
13534.0,-0.9506277725403376,2.2549662233203738,0.3246892243838796,3,3,3,9,Platinum,0.3246892243838796,0.1439885090188996,-0.2920545736325974,0.48468641200960993
13535.0,0.9727096823030077,-0.4120776315035424,-0.19787624159741377,1,1,1,3,Bronze,-0.19787624159741377,0.48019165921582607,1.6544866030367213,0.20150402820589583
13536.0,-0.9554241252955579,0.058577166406560445,0.03211925876730415,3,3,3,9,Platinum,0.03211925876730415,0.5483238732371817,-0.9025550102680135,0.4575052997862951
13537.0,1.0830257956730749,-0.3336351651851919,-0.15484953476127025,1,1,2,4,Silver,-0.15484953476127025,0.4641283381364115,1.6252745329426972,0.1885295378023721
13538.0,-0.7539773095763048,0.4507894979983128,0.009141552479508626,2,3,3,8,Platinum,0.009141552479508626,0.020278982807054747,-0.5197013837063093,0.43588156380935533
13539.0,-0.5477341411018314,0.058577166406560445,-0.09654179044990784,2,3,2,7,Gold,-0.09654179044990784,-1.6481130169365017,-0.5174248590314547,0.4038857126781219
13540.0,1.2796762586371075,-0.2551926988668414,-0.16070146818407097,1,2,2,5,Silver,-0.16070146818407097,0.6297259635469602,1.7181306583463842,0.1640264933122058
13541.0,1.087822148428295,-0.3336351651851919,-0.15023427250177143,1,1,2,4,Silver,-0.15023427250177143,0.4502950773141088,1.6324723208580112,0.18794796464153785
13542.0,0.8480045106672796,0.8430018295900651,0.0703204829413278,1,3,3,7,Gold,0.0703204829413278,0.08341676194881242,0.46012136127716124,0.23428632003695182
13543.0,2.0806671687589,-0.3336351651851919,-0.10542651267794893,1,1,2,4,Silver,-0.10542651267794893,0.3159934074078478,3.122414419328033,0.06024609446448969
13544.0,-0.7683663678419658,-0.01986529991179002,-0.14723846057516798,3,3,2,8,Platinum,-0.14723846057516798,7.411841816079616,-0.783939562360984,0.43102767514966117
13545.0,0.9151534492403639,-0.3336351651851919,-0.178351080163089,1,1,1,3,Bronze,-0.178351080163089,0.534569190463155,1.3733519559067031,0.209993682208255
13546.0,-0.9026642449881345,-0.0983077662301405,-0.12921976456679238,3,2,2,7,Gold,-0.12921976456679238,1.3144410611902855,-1.0010779855718743,0.4475859441899521
13547.0,0.9966914460791092,-0.4120776315035424,-0.19215989006294848,1,1,1,3,Bronze,-0.19215989006294848,0.46631963341911364,1.6952773010287574,0.1984566761858663
13548.0,-0.4997706135496282,-0.2551926988668414,-0.14176108923781916,2,2,2,6,Gold,-0.14176108923781916,0.5555060543161917,-0.671006598336605,0.39370024370232254
13549.0,-0.8355153064150501,0.1370196327249109,-0.13513195660663105,3,3,2,8,Platinum,-0.13513195660663105,-0.9862233164639284,-0.7348292697573795,0.4416039261054234
13550.0,0.8767826271986014,-0.4120776315035424,-0.18007187453373005,1,1,1,3,Bronze,-0.18007187453373005,0.4369853172488497,1.491323811068577,0.21402021542842756
13551.0,0.5698160508645014,-0.3336351651851919,-0.187283050624944,1,1,1,3,Bronze,-0.18728305062494402,0.5613408602207391,0.8551112260040868,0.2544651831676225
13552.0,-0.6436611962062376,1.2352141611818175,0.2738816236227087,2,3,3,8,Platinum,0.2738816236227087,0.22172804703005233,-0.2879639935109917,0.4328685582556501
13553.0,2.2773176317229327,-0.4120776315035424,-0.16854809878223073,1,1,2,4,Silver,-0.16854809878223073,0.4090202570987691,3.873500573803485,0.033465107033314824
13554.0,0.8623935689329405,0.058577166406560445,-0.09182244512461618,1,3,3,7,Gold,-0.09182244512461618,-1.5675467209750926,0.8146723699514665,0.22203861807822486
13555.0,-0.6052903741644751,0.5292319643166633,0.41222102844463226,2,3,3,8,Platinum,0.4122210284446323,0.7789042541617571,-0.3958133156306008,0.4208508233151014
13556.0,1.0974148539387358,-0.3336351651851919,-0.190253526542111,1,1,1,3,Bronze,-0.19025352654211103,0.5702442260140846,1.6468678966886396,0.18638909935871542
13557.0,-0.8259226009046094,0.5292319643166633,0.0036313128055936723,3,3,3,9,Platinum,0.0036313128055936723,0.006861476725583594,-0.5400898099024974,0.44602602942685615
13558.0,-0.9314423615194564,-0.17675023254849095,-0.1625729090973069,3,2,2,7,Gold,-0.1625729090973069,0.9197889403212268,-1.1314213478649056,0.45012100038747227
13559.0,1.500308485377242,-0.3336351651851919,-0.1362138726852673,1,1,2,4,Silver,-0.1362138726852673,0.40827192963804837,2.251482081575025,0.1348561577462709
13560.0,-0.926646008764236,-0.4120776315035424,-0.19206470883830898,3,1,1,5,Silver,-0.19206470883830898,0.4660886545516313,-1.5761366779325376,0.4465387018956424
13561.0,0.07579171707680925,0.3723470316799623,-0.07932973820142683,2,3,3,8,Platinum,-0.07932973820142683,-0.21305323113093028,0.05522780705404275,0.3272342335912644
13562.0,-0.5669195521227126,0.1370196327249109,0.12729295107968983,2,3,3,8,Platinum,0.12729295107968983,0.9290124965905509,-0.49860137486286693,0.409067729583067
